money,time,percentage_change,direction,streak,money_lag1,direction_lag1,streak_lag1,money_lag2,direction_lag2,streak_lag2,money_lag3,direction_lag3,streak_lag3,money_lag4,direction_lag4,streak_lag4,money_lag5,direction_lag5,streak_lag5,rolling_mean_5,rolling_std_5,rolling_min_5,rolling_max_5
15,2026-06-23 09:22:00,-11.76,-1,-2.0,17.0,-1.0,-1.0,19.0,1.0,1.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,0.0,0.0,17.6,1.6733200530681513,15.0,19.0
14,2026-06-23 09:23:00,-6.67,-1,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,1.0,18.0,-1.0,-1.0,19.0,0.0,0.0,16.6,2.073644135332773,14.0,19.0
14,2026-06-23 09:24:00,0.0,0,0.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,1.0,18.0,-1.0,-1.0,15.8,2.167948338867881,14.0,19.0
16,2026-06-23 09:25:00,14.29,1,1.0,14.0,0.0,0.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,1.0,15.2,1.3038404810405315,14.0,17.0
17,2026-06-23 09:26:00,6.25,1,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,15.2,1.3038404810405315,14.0,17.0
17,2026-06-23 09:27:01,0.0,0,0.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,15.6,1.5165750888103116,14.0,17.0
17,2026-06-23 09:28:01,0.0,0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-3.0,16.2,1.3038404810405317,14.0,17.0
18,2026-06-23 09:29:01,5.88,1,1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,17.0,0.7071067811865515,16.0,18.0
18,2026-06-23 09:30:01,0.0,0,0.0,18.0,1.0,1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,16.0,1.0,1.0,17.4,0.5477225575051714,17.0,18.0
18,2026-06-23 09:31:01,0.0,0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,17.6,0.5477225575051714,17.0,18.0
19,2026-06-23 09:32:01,5.56,1,1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,17.0,0.0,0.0,17.0,0.0,0.0,18.0,0.7071067811865515,17.0,19.0
19,2026-06-23 09:33:02,0.0,0,0.0,19.0,1.0,1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,17.0,0.0,0.0,18.4,0.5477225575051714,18.0,19.0
21,2026-06-23 09:34:02,10.53,1,1.0,19.0,0.0,0.0,19.0,1.0,1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,19.0,1.2247448713915916,18.0,21.0
23,2026-06-23 09:35:02,9.52,1,2.0,21.0,1.0,1.0,19.0,0.0,0.0,19.0,1.0,1.0,18.0,0.0,0.0,18.0,0.0,0.0,20.0,2.0000000000000013,18.0,23.0
22,2026-06-23 09:36:02,-4.35,-1,-1.0,23.0,1.0,2.0,21.0,1.0,1.0,19.0,0.0,0.0,19.0,1.0,1.0,18.0,0.0,0.0,20.8,1.7888543819998335,19.0,23.0
20,2026-06-23 09:37:02,-9.09,-1,-2.0,22.0,-1.0,-1.0,23.0,1.0,2.0,21.0,1.0,1.0,19.0,0.0,0.0,19.0,1.0,1.0,21.0,1.5811388300841913,19.0,23.0
20,2026-06-23 09:38:03,0.0,0,0.0,20.0,-1.0,-2.0,22.0,-1.0,-1.0,23.0,1.0,2.0,21.0,1.0,1.0,19.0,0.0,0.0,21.2,1.3038404810405317,20.0,23.0
20,2026-06-23 09:39:03,0.0,0,0.0,20.0,0.0,0.0,20.0,-1.0,-2.0,22.0,-1.0,-1.0,23.0,1.0,2.0,21.0,1.0,1.0,21.0,1.414213562373097,20.0,23.0
19,2026-06-23 09:40:03,-5.0,-1,-1.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,-1.0,-2.0,22.0,-1.0,-1.0,23.0,1.0,2.0,20.2,1.0954451150103346,19.0,22.0
19,2026-06-23 09:41:03,0.0,0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,-1.0,-2.0,22.0,-1.0,-1.0,19.6,0.5477225575051706,19.0,20.0
18,2026-06-23 09:42:03,-5.26,-1,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,-1.0,-2.0,19.2,0.8366600265340784,18.0,20.0
16,2026-06-23 09:43:03,-11.11,-1,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,0.0,0.0,18.4,1.5165750888103113,16.0,20.0
14,2026-06-23 09:44:03,-12.5,-1,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0,17.2,2.1679483388678804,14.0,19.0
13,2026-06-23 09:45:03,-7.14,-1,-4.0,14.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,16.0,2.5495097567963927,13.0,19.0
13,2026-06-23 09:46:03,0.0,0,0.0,13.0,-1.0,-4.0,14.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,14.8,2.1679483388678804,13.0,18.0
13,2026-06-23 09:47:04,0.0,0,0.0,13.0,0.0,0.0,13.0,-1.0,-4.0,14.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,13.8,1.3038404810405309,13.0,16.0
15,2026-06-23 09:48:04,15.38,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-4.0,14.0,-1.0,-3.0,16.0,-1.0,-2.0,13.6,0.8944271909999179,13.0,15.0
15,2026-06-23 09:49:04,0.0,0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-4.0,14.0,-1.0,-3.0,13.8,1.0954451150103337,13.0,15.0
13,2026-06-23 09:50:04,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-4.0,13.8,1.0954451150103337,13.0,15.0
11,2026-06-23 09:51:04,-15.38,-1,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.4,1.673320053068152,11.0,15.0
16,2026-06-23 10:01:00,45.45,1,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,14.0,2.000000000000001,11.0,16.0
15,2026-06-23 10:02:00,-6.25,-1,-1.0,16.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,2.000000000000001,11.0,16.0
13,2026-06-23 10:03:00,-13.33,-1,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,13.6,1.9493588689617936,11.0,16.0
13,2026-06-23 10:04:00,0.0,0,0.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,13.6,1.9493588689617936,11.0,16.0
13,2026-06-23 10:05:00,0.0,0,0.0,13.0,0.0,0.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,11.0,-1.0,-2.0,14.0,1.4142135623730963,13.0,16.0
13,2026-06-23 10:06:00,0.0,0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,13.4,0.8944271909999179,13.0,15.0
13,2026-06-23 10:07:00,0.0,0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,13.0,0.0,13.0,13.0
15,2026-06-23 10:08:00,15.38,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-2.0,13.4,0.8944271909999157,13.0,15.0
15,2026-06-23 10:09:00,0.0,0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.8,1.095445115010332,13.0,15.0
15,2026-06-23 10:10:00,0.0,0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,14.2,1.095445115010332,13.0,15.0
13,2026-06-23 10:11:00,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,14.2,1.095445115010332,13.0,15.0
13,2026-06-23 10:12:00,0.0,0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,14.2,1.095445115010332,13.0,15.0
13,2026-06-23 10:13:00,0.0,0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.8,1.095445115010332,13.0,15.0
12,2026-06-23 10:14:00,-7.69,-1,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,13.2,1.095445115010332,12.0,15.0
13,2026-06-23 10:15:00,8.33,1,1.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,12.8,0.4472135954999569,12.0,13.0
13,2026-06-23 10:16:00,0.0,0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,12.8,0.4472135954999569,12.0,13.0
13,2026-06-23 10:17:00,0.0,0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,12.8,0.4472135954999569,12.0,13.0
12,2026-06-23 10:18:00,-7.69,-1,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,0.0,0.0,12.6,0.5477225575051653,12.0,13.0
12,2026-06-23 10:19:00,0.0,0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,12.6,0.5477225575051653,12.0,13.0
12,2026-06-23 10:20:00,0.0,0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.4,0.5477225575051653,12.0,13.0
14,2026-06-23 10:21:00,16.67,1,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,12.6,0.8944271909999155,12.0,14.0
14,2026-06-23 10:22:00,0.0,0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,12.8,1.0954451150103317,12.0,14.0
14,2026-06-23 10:23:00,0.0,0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.2,1.0954451150103317,12.0,14.0
14,2026-06-23 10:24:00,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,13.6,0.8944271909999154,12.0,14.0
14,2026-06-23 10:25:00,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,14.0,0.0,14.0,14.0
13,2026-06-23 10:26:00,-7.14,-1,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,13.8,0.44721359549995815,13.0,14.0
13,2026-06-23 10:27:00,0.0,0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,13.6,0.5477225575051663,13.0,14.0
12,2026-06-23 10:28:00,-7.69,-1,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,13.2,0.8366600265340755,12.0,14.0
12,2026-06-23 10:29:00,0.0,0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,12.8,0.8366600265340755,12.0,14.0
12,2026-06-23 10:30:00,0.0,0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,12.4,0.5477225575051663,12.0,13.0
12,2026-06-23 10:31:00,0.0,0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,12.2,0.44721359549995815,12.0,13.0
12,2026-06-23 10:32:00,0.0,0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,12.0,0.0,12.0,12.0
12,2026-06-23 10:33:00,0.0,0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,12.0,0.0,12.0,12.0
12,2026-06-23 10:34:00,0.0,0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,12.0,12.0
14,2026-06-23 10:35:00,16.67,1,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.4,0.8944271909999157,12.0,14.0
13,2026-06-23 10:36:00,-7.14,-1,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.6,0.8944271909999157,12.0,14.0
12,2026-06-23 10:37:00,-7.69,-1,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.6,0.8944271909999157,12.0,14.0
14,2026-06-23 10:38:00,16.67,1,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,13.0,0.9999999999999999,12.0,14.0
14,2026-06-23 10:39:00,0.0,0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,12.0,0.0,0.0,13.4,0.8944271909999157,12.0,14.0
14,2026-06-23 10:40:00,0.0,0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.4,0.8944271909999157,12.0,14.0
16,2026-06-23 10:41:00,14.29,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.414213562373095,12.0,16.0
15,2026-06-23 10:42:00,-6.25,-1,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,14.6,0.8944271909999157,14.0,16.0
14,2026-06-23 10:43:00,-6.67,-1,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,14.6,0.8944271909999157,14.0,16.0
14,2026-06-23 10:44:00,0.0,0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.6,0.8944271909999157,14.0,16.0
14,2026-06-23 10:45:00,0.0,0,0.0,14.0,0.0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.6,0.8944271909999157,14.0,16.0
16,2026-06-23 10:46:00,14.29,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,1.0,14.6,0.8944271909999157,14.0,16.0
14,2026-06-23 10:47:00,-12.5,-1,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,14.4,0.8944271909999157,14.0,16.0
14,2026-06-23 10:48:00,0.0,0,0.0,14.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-2.0,14.4,0.8944271909999157,14.0,16.0
14,2026-06-23 10:49:00,0.0,0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.4,0.8944271909999157,14.0,16.0
14,2026-06-23 10:50:00,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.4,0.8944271909999157,14.0,16.0
14,2026-06-23 10:51:00,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,14.0,14.0
16,2026-06-23 10:52:00,14.29,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,14.4,0.8944271909999157,14.0,16.0
18,2026-06-23 10:53:00,12.5,1,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,15.2,1.7888543819998317,14.0,18.0
18,2026-06-23 10:54:00,0.0,0,0.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,16.0,2.0,14.0,18.0
18,2026-06-23 10:55:00,0.0,0,0.0,18.0,0.0,0.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,16.8,1.7888543819998317,14.0,18.0
16,2026-06-23 10:56:00,-11.11,-1,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,17.2,1.0954451150103317,16.0,18.0
15,2026-06-23 10:57:00,-6.25,-1,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,2.0,16.0,1.0,1.0,17.0,1.4142135623730947,15.0,18.0
15,2026-06-23 10:58:00,0.0,0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,2.0,16.4,1.5165750888103096,15.0,18.0
15,2026-06-23 10:59:00,0.0,0,0.0,15.0,0.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,15.8,1.3038404810405284,15.0,18.0
16,2026-06-23 11:00:00,6.67,1,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,15.4,0.5477225575051617,15.0,16.0
16,2026-06-23 11:01:00,0.0,0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,15.4,0.5477225575051617,15.0,16.0
14,2026-06-23 11:02:00,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-2.0,15.2,0.8366600265340725,14.0,16.0
14,2026-06-23 11:03:00,0.0,0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.9999999999999973,14.0,16.0
12,2026-06-23 11:04:00,-14.29,-1,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,14.4,1.6733200530681496,12.0,16.0
14,2026-06-23 11:05:00,16.67,1,1.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,1.4142135623730934,12.0,16.0
16,2026-06-23 11:06:00,14.29,1,2.0,14.0,1.0,1.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,14.0,1.4142135623730934,12.0,16.0
14,2026-06-23 11:07:00,-12.5,-1,-1.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,14.0,1.4142135623730934,12.0,16.0
13,2026-06-23 11:08:00,-7.14,-1,-2.0,14.0,-1.0,-1.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-1.0,14.0,0.0,0.0,13.8,1.483239697419131,12.0,16.0
13,2026-06-23 11:09:00,0.0,0,0.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-1.0,14.0,1.224744871391587,13.0,16.0
12,2026-06-23 11:10:00,-7.69,-1,-1.0,13.0,0.0,0.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,1.0,2.0,14.0,1.0,1.0,13.6,1.5165750888103082,12.0,16.0
10,2026-06-23 11:11:00,-16.67,-1,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,1.0,2.0,12.4,1.5165750888103082,10.0,14.0
10,2026-06-23 11:17:00,0.0,0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,11.6,1.5165750888103082,10.0,13.0
10,2026-06-23 11:18:00,0.0,0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-2.0,11.0,1.414213562373093,10.0,13.0
10,2026-06-23 11:19:00,0.0,0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,10.4,0.8944271909999126,10.0,12.0
10,2026-06-23 11:20:00,0.0,0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,10.0,0.0,10.0,10.0
11,2026-06-23 11:30:00,10.0,1,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,10.2,0.44721359549995815,10.0,11.0
12,2026-06-23 11:31:00,9.09,1,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.6,0.8944271909999161,10.0,12.0
13,2026-06-23 11:32:00,8.33,1,3.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,11.2,1.30384048104053,10.0,13.0
12,2026-06-23 11:33:00,-7.69,-1,-1.0,13.0,1.0,3.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,11.6,1.1401754250991385,10.0,13.0
11,2026-06-23 11:34:00,-8.33,-1,-2.0,12.0,-1.0,-1.0,13.0,1.0,3.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,11.8,0.8366600265340765,11.0,13.0
11,2026-06-23 11:35:00,0.0,0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,3.0,12.0,1.0,2.0,11.0,1.0,1.0,11.8,0.8366600265340765,11.0,13.0
11,2026-06-23 11:36:00,0.0,0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,3.0,12.0,1.0,2.0,11.6,0.8944271909999167,11.0,13.0
11,2026-06-23 11:37:00,0.0,0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,3.0,11.2,0.44721359549995937,11.0,12.0
13,2026-06-23 11:38:00,18.18,1,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,11.4,0.8944271909999157,11.0,13.0
14,2026-06-23 11:39:00,7.69,1,2.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,1.414213562373095,11.0,14.0
16,2026-06-23 11:40:00,14.29,1,3.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,13.0,2.1213203435596424,11.0,16.0
18,2026-06-23 11:41:00,12.5,1,4.0,16.0,1.0,3.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,14.4,2.701851217221259,11.0,18.0
19,2026-06-23 11:42:00,5.56,1,5.0,18.0,1.0,4.0,16.0,1.0,3.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,0.0,0.0,16.0,2.5495097567963922,13.0,19.0
18,2026-06-23 11:43:00,-5.26,-1,-1.0,19.0,1.0,5.0,18.0,1.0,4.0,16.0,1.0,3.0,14.0,1.0,2.0,13.0,1.0,1.0,17.0,2.0,14.0,19.0
18,2026-06-23 11:44:00,0.0,0,0.0,18.0,-1.0,-1.0,19.0,1.0,5.0,18.0,1.0,4.0,16.0,1.0,3.0,14.0,1.0,2.0,17.8,1.0954451150103321,16.0,19.0
20,2026-06-23 11:45:00,11.11,1,1.0,18.0,0.0,0.0,18.0,-1.0,-1.0,19.0,1.0,5.0,18.0,1.0,4.0,16.0,1.0,3.0,18.6,0.8944271909999153,18.0,20.0
21,2026-06-23 11:46:00,5.0,1,2.0,20.0,1.0,1.0,18.0,0.0,0.0,18.0,-1.0,-1.0,19.0,1.0,5.0,18.0,1.0,4.0,19.2,1.3038404810405293,18.0,21.0
21,2026-06-23 11:47:00,0.0,0,0.0,21.0,1.0,2.0,20.0,1.0,1.0,18.0,0.0,0.0,18.0,-1.0,-1.0,19.0,1.0,5.0,19.6,1.5165750888103096,18.0,21.0
21,2026-06-23 11:48:00,0.0,0,0.0,21.0,0.0,0.0,21.0,1.0,2.0,20.0,1.0,1.0,18.0,0.0,0.0,18.0,-1.0,-1.0,20.2,1.3038404810405289,18.0,21.0
21,2026-06-23 11:49:00,0.0,0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,1.0,2.0,20.0,1.0,1.0,18.0,0.0,0.0,20.8,0.44721359549995615,20.0,21.0
23,2026-06-23 11:50:00,9.52,1,1.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,1.0,2.0,20.0,1.0,1.0,21.4,0.8944271909999163,21.0,23.0
